"date" "word" "n" "year_total" "word_total"
2010-09-15 "special" 113 157484 12822
2010-09-15 "stability" 257 157484 11323
2010-09-15 "support" 630 157484 30258
2010-09-15 "system" 323 157484 16129
2010-09-15 "terrorism" 273 157484 11726
2010-09-15 "time" 412 157484 25425
2010-09-15 "trade" 209 157484 12834
2010-09-15 "union" 291 157484 10537
2010-09-15 "united" 2282 157484 120949
2010-09-15 "view" 150 157484 11343
2010-09-15 "war" 182 157484 21426
2010-09-15 "weapons" 295 157484 16939
2010-09-15 "world" 1386 157484 89132
2011-09-15 "achieve" 242 170587 10213
2011-09-15 "action" 255 170587 16503
2011-09-15 "africa" 409 170587 29980
2011-09-15 "african" 314 170587 18219
2011-09-15 "agreement" 146 170587 12320
2011-09-15 "arab" 251 170587 11247
2011-09-15 "arms" 145 170587 11210
2011-09-15 "assembly" 725 170587 39932
2011-09-15 "assistance" 187 170587 11561
2011-09-15 "based" 234 170587 10704
2011-09-15 "challenges" 447 170587 10170
2011-09-15 "change" 620 170587 11309
2011-09-15 "charter" 171 170587 16097
2011-09-15 "commitment" 296 170587 10328
2011-09-15 "common" 213 170587 10870
2011-09-15 "community" 806 170587 37936
2011-09-15 "conference" 254 170587 21701
2011-09-15 "conflict" 401 170587 16727
2011-09-15 "conflicts" 258 170587 11456
2011-09-15 "continue" 437 170587 19221
2011-09-15 "cooperation" 449 170587 17552
2011-09-15 "council" 686 170587 29218
2011-09-15 "countries" 1203 170587 85811
2011-09-15 "country" 879 170587 39541
2011-09-15 "crisis" 388 170587 12500
2011-09-15 "delegation" 106 170587 12971
2011-09-15 "democratic" 324 170587 14000
2011-09-15 "determination" 112 170587 10119
2011-09-15 "developed" 178 170587 12428
2011-09-15 "developing" 339 170587 26012
2011-09-15 "development" 1367 170587 63063
2011-09-15 "disarmament" 74 170587 13285
2011-09-15 "east" 261 170587 18712
2011-09-15 "economic" 967 170587 55155
2011-09-15 "effective" 214 170587 11485
2011-09-15 "efforts" 678 170587 35195
2011-09-15 "ensure" 272 170587 11643
2011-09-15 "financial" 348 170587 10368
2011-09-15 "force" 131 170587 10217
2011-09-15 "forces" 100 170587 10811
2011-09-15 "foreign" 131 170587 13288
2011-09-15 "free" 188 170587 10472
2011-09-15 "freedom" 285 170587 10391
2011-09-15 "future" 336 170587 15552
2011-09-15 "global" 869 170587 21899
2011-09-15 "government" 533 170587 36814
2011-09-15 "hope" 236 170587 19418
2011-09-15 "human" 721 170587 36657
2011-09-15 "implementation" 143 170587 10777
2011-09-15 "including" 292 170587 10842
2011-09-15 "independence" 136 170587 14069
2011-09-15 "international" 1957 170587 117236
2011-09-15 "israel" 308 170587 10545
2011-09-15 "issues" 268 170587 11465
2011-09-15 "justice" 241 170587 10896
2011-09-15 "law" 366 170587 13993
2011-09-15 "major" 171 170587 10592
2011-09-15 "means" 220 170587 11658
2011-09-15 "measures" 178 170587 12398
2011-09-15 "middle" 222 170587 12987
2011-09-15 "military" 130 170587 12335
2011-09-15 "national" 482 170587 23575
2011-09-15 "nations" 2523 170587 124786
2011-09-15 "negotiations" 235 170587 13235
2011-09-15 "nuclear" 256 170587 22934
2011-09-15 "operation" 15 170587 15661
2011-09-15 "organization" 428 170587 35640
2011-09-15 "palestinian" 327 170587 10259
2011-09-15 "parties" 233 170587 11257
2011-09-15 "past" 239 170587 10918
2011-09-15 "peace" 1260 170587 77842
2011-09-15 "peaceful" 386 170587 15088
2011-09-15 "people" 1317 170587 54354
2011-09-15 "peoples" 334 170587 25181
2011-09-15 "policy" 190 170587 13567
2011-09-15 "political" 633 170587 33692
2011-09-15 "poverty" 242 170587 10387
2011-09-15 "powers" 59 170587 10041
2011-09-15 "president" 466 170587 18758
2011-09-15 "principles" 227 170587 16368
2011-09-15 "process" 360 170587 19495
2011-09-15 "progress" 304 170587 17577
2011-09-15 "question" 86 170587 11259
2011-09-15 "recent" 181 170587 11188
2011-09-15 "regard" 256 170587 11452
2011-09-15 "region" 459 170587 21386
2011-09-15 "regional" 339 170587 13213
2011-09-15 "relations" 178 170587 18910
2011-09-15 "republic" 383 170587 23316
2011-09-15 "resolution" 284 170587 14938
2011-09-15 "resolutions" 117 170587 10068
2011-09-15 "resources" 297 170587 15034
2011-09-15 "respect" 320 170587 17360
2011-09-15 "responsibility" 243 170587 10002
2011-09-15 "rights" 680 170587 33678
2011-09-15 "role" 431 170587 15396
2011-09-15 "secretary" 297 170587 18224
2011-09-15 "security" 1339 170587 58620
2011-09-15 "session" 399 170587 29355
2011-09-15 "settlement" 240 170587 10468
2011-09-15 "situation" 242 170587 22626
2011-09-15 "social" 352 170587 21320
2011-09-15 "solution" 208 170587 14990
2011-09-15 "south" 393 170587 26854
2011-09-15 "special" 105 170587 12822
2011-09-15 "stability" 264 170587 11323
2011-09-15 "support" 753 170587 30258
2011-09-15 "system" 237 170587 16129
2011-09-15 "terrorism" 278 170587 11726
2011-09-15 "time" 448 170587 25425
2011-09-15 "trade" 237 170587 12834
2011-09-15 "union" 286 170587 10537
2011-09-15 "united" 2391 170587 120949
2011-09-15 "view" 100 170587 11343
2011-09-15 "war" 218 170587 21426
2011-09-15 "weapons" 193 170587 16939
2011-09-15 "world" 1496 170587 89132
2012-09-15 "achieve" 245 177268 10213
2012-09-15 "action" 251 177268 16503
2012-09-15 "africa" 297 177268 29980
2012-09-15 "african" 336 177268 18219
2012-09-15 "agreement" 150 177268 12320
2012-09-15 "arab" 255 177268 11247
2012-09-15 "arms" 154 177268 11210
2012-09-15 "assembly" 761 177268 39932
2012-09-15 "assistance" 179 177268 11561
2012-09-15 "based" 251 177268 10704
2012-09-15 "challenges" 445 177268 10170
2012-09-15 "change" 468 177268 11309
2012-09-15 "charter" 213 177268 16097
2012-09-15 "commitment" 320 177268 10328
2012-09-15 "common" 197 177268 10870
2012-09-15 "community" 788 177268 37936
2012-09-15 "conference" 285 177268 21701
2012-09-15 "conflict" 442 177268 16727
2012-09-15 "conflicts" 285 177268 11456
2012-09-15 "continue" 454 177268 19221
2012-09-15 "cooperation" 467 177268 17552
2012-09-15 "council" 634 177268 29218
2012-09-15 "countries" 1152 177268 85811
2012-09-15 "country" 963 177268 39541
2012-09-15 "crisis" 398 177268 12500
2012-09-15 "delegation" 90 177268 12971
2012-09-15 "democratic" 352 177268 14000
2012-09-15 "determination" 120 177268 10119
2012-09-15 "developed" 150 177268 12428
2012-09-15 "developing" 293 177268 26012
2012-09-15 "development" 1520 177268 63063
2012-09-15 "disarmament" 73 177268 13285
2012-09-15 "east" 227 177268 18712
2012-09-15 "economic" 846 177268 55155
2012-09-15 "effective" 221 177268 11485
2012-09-15 "efforts" 653 177268 35195
2012-09-15 "ensure" 327 177268 11643
2012-09-15 "financial" 286 177268 10368
2012-09-15 "force" 147 177268 10217
2012-09-15 "forces" 132 177268 10811
2012-09-15 "foreign" 142 177268 13288
2012-09-15 "free" 223 177268 10472
2012-09-15 "freedom" 308 177268 10391
2012-09-15 "future" 402 177268 15552
2012-09-15 "global" 833 177268 21899
2012-09-15 "government" 571 177268 36814
2012-09-15 "hope" 257 177268 19418
2012-09-15 "human" 889 177268 36657
2012-09-15 "implementation" 171 177268 10777
2012-09-15 "including" 311 177268 10842
2012-09-15 "independence" 146 177268 14069
2012-09-15 "international" 2273 177268 117236
2012-09-15 "israel" 155 177268 10545
2012-09-15 "issues" 274 177268 11465
2012-09-15 "justice" 255 177268 10896
2012-09-15 "law" 609 177268 13993
2012-09-15 "major" 176 177268 10592
2012-09-15 "means" 285 177268 11658
2012-09-15 "measures" 147 177268 12398
2012-09-15 "middle" 192 177268 12987
2012-09-15 "military" 124 177268 12335
2012-09-15 "national" 485 177268 23575
2012-09-15 "nations" 2278 177268 124786
2012-09-15 "negotiations" 144 177268 13235
2012-09-15 "nuclear" 286 177268 22934
2012-09-15 "operation" 16 177268 15661
2012-09-15 "organization" 393 177268 35640
2012-09-15 "palestinian" 209 177268 10259
2012-09-15 "parties" 200 177268 11257
2012-09-15 "past" 196 177268 10918
2012-09-15 "peace" 1271 177268 77842
2012-09-15 "peaceful" 507 177268 15088
2012-09-15 "people" 1330 177268 54354
2012-09-15 "peoples" 284 177268 25181
2012-09-15 "policy" 174 177268 13567
2012-09-15 "political" 638 177268 33692
2012-09-15 "poverty" 252 177268 10387
2012-09-15 "powers" 71 177268 10041
2012-09-15 "president" 486 177268 18758
2012-09-15 "principles" 300 177268 16368
2012-09-15 "process" 374 177268 19495
2012-09-15 "progress" 338 177268 17577
2012-09-15 "question" 78 177268 11259
2012-09-15 "recent" 209 177268 11188
2012-09-15 "regard" 264 177268 11452
2012-09-15 "region" 487 177268 21386
2012-09-15 "regional" 332 177268 13213
2012-09-15 "relations" 178 177268 18910
2012-09-15 "republic" 411 177268 23316
2012-09-15 "resolution" 248 177268 14938
2012-09-15 "resolutions" 126 177268 10068
2012-09-15 "resources" 227 177268 15034
2012-09-15 "respect" 458 177268 17360
2012-09-15 "responsibility" 236 177268 10002
2012-09-15 "rights" 754 177268 33678
2012-09-15 "role" 308 177268 15396
2012-09-15 "secretary" 282 177268 18224
2012-09-15 "security" 1303 177268 58620
2012-09-15 "session" 442 177268 29355
2012-09-15 "settlement" 258 177268 10468
2012-09-15 "situation" 290 177268 22626
2012-09-15 "social" 439 177268 21320
2012-09-15 "solution" 257 177268 14990
2012-09-15 "south" 235 177268 26854
2012-09-15 "special" 174 177268 12822
2012-09-15 "stability" 294 177268 11323
2012-09-15 "support" 742 177268 30258
2012-09-15 "system" 286 177268 16129
2012-09-15 "terrorism" 204 177268 11726
2012-09-15 "time" 495 177268 25425
2012-09-15 "trade" 241 177268 12834
2012-09-15 "union" 227 177268 10537
2012-09-15 "united" 2182 177268 120949
2012-09-15 "view" 137 177268 11343
2012-09-15 "war" 224 177268 21426
2012-09-15 "weapons" 246 177268 16939
2012-09-15 "world" 1533 177268 89132
2013-09-15 "achieve" 272 175953 10213
2013-09-15 "action" 267 175953 16503
2013-09-15 "africa" 294 175953 29980
2013-09-15 "african" 351 175953 18219
2013-09-15 "agreement" 197 175953 12320
2013-09-15 "arab" 160 175953 11247
2013-09-15 "arms" 139 175953 11210
2013-09-15 "assembly" 728 175953 39932
2013-09-15 "assistance" 214 175953 11561
2013-09-15 "based" 237 175953 10704
2013-09-15 "challenges" 421 175953 10170
2013-09-15 "change" 434 175953 11309
2013-09-15 "charter" 165 175953 16097
2013-09-15 "commitment" 292 175953 10328
2013-09-15 "common" 201 175953 10870
2013-09-15 "community" 795 175953 37936
2013-09-15 "conference" 298 175953 21701
2013-09-15 "conflict" 417 175953 16727
2013-09-15 "conflicts" 193 175953 11456
2013-09-15 "continue" 429 175953 19221
2013-09-15 "cooperation" 480 175953 17552
2013-09-15 "council" 640 175953 29218
2013-09-15 "countries" 1060 175953 85811
2013-09-15 "country" 999 175953 39541
2013-09-15 "crisis" 264 175953 12500
2013-09-15 "delegation" 87 175953 12971
2013-09-15 "democratic" 294 175953 14000
2013-09-15 "determination" 90 175953 10119
2013-09-15 "developed" 181 175953 12428
2013-09-15 "developing" 327 175953 26012
2013-09-15 "development" 2469 175953 63063
2013-09-15 "disarmament" 70 175953 13285
2013-09-15 "east" 206 175953 18712
2013-09-15 "economic" 758 175953 55155
2013-09-15 "effective" 172 175953 11485
2013-09-15 "efforts" 719 175953 35195
2013-09-15 "ensure" 316 175953 11643
2013-09-15 "financial" 201 175953 10368
2013-09-15 "force" 152 175953 10217
2013-09-15 "forces" 96 175953 10811
2013-09-15 "foreign" 109 175953 13288
2013-09-15 "free" 189 175953 10472
2013-09-15 "freedom" 177 175953 10391
2013-09-15 "future" 421 175953 15552
2013-09-15 "global" 785 175953 21899
2013-09-15 "government" 670 175953 36814
2013-09-15 "hope" 312 175953 19418
2013-09-15 "human" 864 175953 36657
2013-09-15 "implementation" 209 175953 10777
2013-09-15 "including" 324 175953 10842
2013-09-15 "independence" 79 175953 14069
2013-09-15 "international" 2066 175953 117236
2013-09-15 "israel" 128 175953 10545
2013-09-15 "issues" 267 175953 11465
2013-09-15 "justice" 252 175953 10896
2013-09-15 "law" 406 175953 13993
2013-09-15 "major" 141 175953 10592
2013-09-15 "means" 155 175953 11658
2013-09-15 "measures" 143 175953 12398
2013-09-15 "middle" 211 175953 12987
2013-09-15 "military" 141 175953 12335
2013-09-15 "national" 510 175953 23575
2013-09-15 "nations" 1986 175953 124786
2013-09-15 "negotiations" 156 175953 13235
2013-09-15 "nuclear" 314 175953 22934
2013-09-15 "operation" 13 175953 15661
2013-09-15 "organization" 398 175953 35640
2013-09-15 "palestinian" 180 175953 10259
2013-09-15 "parties" 182 175953 11257
2013-09-15 "past" 231 175953 10918
2013-09-15 "peace" 1119 175953 77842
2013-09-15 "peaceful" 292 175953 15088
2013-09-15 "people" 1345 175953 54354
2013-09-15 "peoples" 261 175953 25181
2013-09-15 "policy" 188 175953 13567
2013-09-15 "political" 645 175953 33692
2013-09-15 "poverty" 454 175953 10387
2013-09-15 "powers" 49 175953 10041
2013-09-15 "president" 493 175953 18758
2013-09-15 "principles" 255 175953 16368
2013-09-15 "process" 372 175953 19495
2013-09-15 "progress" 373 175953 17577
2013-09-15 "question" 74 175953 11259
2013-09-15 "recent" 187 175953 11188
2013-09-15 "regard" 262 175953 11452
2013-09-15 "region" 508 175953 21386
2013-09-15 "regional" 367 175953 13213
2013-09-15 "relations" 154 175953 18910
2013-09-15 "republic" 441 175953 23316
2013-09-15 "resolution" 264 175953 14938
2013-09-15 "resolutions" 112 175953 10068
2013-09-15 "resources" 250 175953 15034
2013-09-15 "respect" 336 175953 17360
2013-09-15 "responsibility" 228 175953 10002
2013-09-15 "rights" 721 175953 33678
2013-09-15 "role" 267 175953 15396
2013-09-15 "secretary" 282 175953 18224
2013-09-15 "security" 1313 175953 58620
2013-09-15 "session" 412 175953 29355
2013-09-15 "settlement" 138 175953 10468
2013-09-15 "situation" 253 175953 22626
2013-09-15 "social" 412 175953 21320
2013-09-15 "solution" 259 175953 14990
2013-09-15 "south" 190 175953 26854
2013-09-15 "special" 155 175953 12822
2013-09-15 "stability" 272 175953 11323
2013-09-15 "support" 685 175953 30258
2013-09-15 "system" 241 175953 16129
2013-09-15 "terrorism" 228 175953 11726
2013-09-15 "time" 508 175953 25425
2013-09-15 "trade" 244 175953 12834
2013-09-15 "union" 265 175953 10537
2013-09-15 "united" 2020 175953 120949
2013-09-15 "view" 136 175953 11343
2013-09-15 "war" 316 175953 21426
2013-09-15 "weapons" 572 175953 16939
2013-09-15 "world" 1356 175953 89132
2014-09-15 "achieve" 285 169164 10213
2014-09-15 "action" 344 169164 16503
2014-09-15 "africa" 375 169164 29980
2014-09-15 "african" 410 169164 18219
2014-09-15 "agreement" 194 169164 12320
2014-09-15 "arab" 121 169164 11247
2014-09-15 "arms" 78 169164 11210
2014-09-15 "assembly" 661 169164 39932
2014-09-15 "assistance" 172 169164 11561
2014-09-15 "based" 239 169164 10704
2014-09-15 "challenges" 456 169164 10170
2014-09-15 "change" 592 169164 11309
2014-09-15 "charter" 176 169164 16097
2014-09-15 "commitment" 314 169164 10328
2014-09-15 "common" 207 169164 10870
2014-09-15 "community" 690 169164 37936
2014-09-15 "conference" 247 169164 21701
2014-09-15 "conflict" 383 169164 16727
2014-09-15 "conflicts" 251 169164 11456
2014-09-15 "continue" 415 169164 19221
2014-09-15 "cooperation" 387 169164 17552
2014-09-15 "council" 570 169164 29218
2014-09-15 "countries" 1118 169164 85811
2014-09-15 "country" 929 169164 39541
2014-09-15 "crisis" 202 169164 12500
2014-09-15 "delegation" 77 169164 12971
2014-09-15 "democratic" 255 169164 14000
2014-09-15 "determination" 94 169164 10119
2014-09-15 "developed" 141 169164 12428
2014-09-15 "developing" 321 169164 26012
2014-09-15 "development" 2184 169164 63063
2014-09-15 "disarmament" 49 169164 13285
2014-09-15 "east" 245 169164 18712
2014-09-15 "economic" 671 169164 55155
2014-09-15 "effective" 187 169164 11485
2014-09-15 "efforts" 644 169164 35195
2014-09-15 "ensure" 274 169164 11643
2014-09-15 "financial" 170 169164 10368
2014-09-15 "force" 155 169164 10217
2014-09-15 "forces" 116 169164 10811
2014-09-15 "foreign" 151 169164 13288
2014-09-15 "free" 153 169164 10472
2014-09-15 "freedom" 130 169164 10391
2014-09-15 "future" 396 169164 15552
2014-09-15 "global" 900 169164 21899
2014-09-15 "government" 553 169164 36814
2014-09-15 "hope" 256 169164 19418
2014-09-15 "human" 751 169164 36657
2014-09-15 "implementation" 231 169164 10777
2014-09-15 "including" 287 169164 10842
2014-09-15 "independence" 73 169164 14069
2014-09-15 "international" 1860 169164 117236
2014-09-15 "israel" 188 169164 10545
2014-09-15 "issues" 247 169164 11465
2014-09-15 "justice" 188 169164 10896
2014-09-15 "law" 406 169164 13993
2014-09-15 "major" 184 169164 10592
2014-09-15 "means" 150 169164 11658
2014-09-15 "measures" 147 169164 12398
2014-09-15 "middle" 195 169164 12987
2014-09-15 "military" 128 169164 12335
2014-09-15 "national" 475 169164 23575
2014-09-15 "nations" 1948 169164 124786
2014-09-15 "negotiations" 135 169164 13235
2014-09-15 "nuclear" 158 169164 22934
2014-09-15 "operation" 24 169164 15661
2014-09-15 "organization" 353 169164 35640
2014-09-15 "palestinian" 162 169164 10259
2014-09-15 "parties" 163 169164 11257
2014-09-15 "past" 261 169164 10918
2014-09-15 "peace" 1160 169164 77842
2014-09-15 "peaceful" 202 169164 15088
2014-09-15 "people" 1226 169164 54354
2014-09-15 "peoples" 211 169164 25181
2014-09-15 "policy" 151 169164 13567
2014-09-15 "political" 582 169164 33692
